Wall time,Step,Value
1684878803.187415,72723,0.00916223879903555
1684878839.8780918,73009,0.038534652441740036
1684878988.5808063,74187,0.02579677663743496
1684879146.745483,75487,0.03172994405031204
1684879231.1397936,76218,0.0170213021337986
1684879266.2682807,76482,0.01902789995074272
1684879276.5087907,76626,0.03978075087070465
1684879279.8489277,76673,0.031273216009140015
1684879304.4895608,76790,0.04461219161748886
1684879312.7158825,76906,0.02887335792183876
1684879313.2128499,76913,0.03677932918071747
1684879433.8061733,77901,0.02686373144388199
1684879473.919014,78208,0.012301432900130749
1684879549.6449876,78775,0.053489357233047485
1684879554.47739,78843,0.009290860965847969
1684879577.2190213,78920,0.015362720005214214
1684879578.304,78934,0.025264231488108635
1684879581.1552117,78973,0.01812002807855606
1684879583.5287738,79005,0.060169123113155365
1684879660.9850438,79597,0.03624787926673889
1684879709.79645,80031,0.027680864557623863
1684879714.9495142,80100,0.01590023562312126
1684879752.5816522,80390,0.033532291650772095
1684879753.726062,80406,0.03533121570944786
1684879782.9779415,80576,0.032811034470796585
1684879785.6362684,80613,0.016335751861333847
1684879830.627648,80996,0.048917531967163086
1684879831.9900692,81015,0.03413552790880203
1684880059.1402335,82736,0.019289016723632812
1684880061.5953767,82770,0.016736119985580444
1684880131.015533,83267,0.03716282546520233
1684880263.186303,84409,0.010178647935390472
1684880293.5969508,84601,0.012806877493858337
1684880345.070115,85089,0.03422745689749718
1684880408.4251094,85508,0.03565268963575363
1684880410.617284,85539,0.011591538786888123
1684880421.0383315,85686,0.028486713767051697
1684880461.02584,86014,0.028240567073225975
1684880567.6604595,86780,0.03725537657737732
1684880573.7692232,86865,0.027739068493247032
1684880584.008544,87008,0.016271129250526428
1684880645.1739705,87393,0.010368641465902328
1684880681.4809206,87666,0.043396614491939545
1684880732.0589528,88137,0.025997353717684746
1684880804.036993,88674,0.027569858357310295
1684880814.1760228,88815,0.030141189694404602
1684880886.0257456,89347,0.02436724118888378
1684880887.170868,89363,0.031113605946302414
1684880964.2997189,89973,0.032784730195999146
1684880968.6987545,90035,0.007753135170787573
1684880999.7121735,90237,0.042474500834941864
1684881125.743075,91300,0.049346502870321274
1684881165.515894,91624,0.06165383383631706
1684881167.1692257,91647,0.03356049582362175
1684881233.7042844,92120,0.05259624123573303
1684881309.7482398,92729,0.04939977824687958
1684881313.9957073,92788,0.04379284381866455
1684881354.929044,93126,0.019964221864938736
1684881361.8303273,93223,0.06622618436813354
1684881396.29966,93471,0.02388232946395874
1684881460.6152809,93901,0.03351631015539169
1684881539.6386898,94536,0.07122150808572769
1684881557.431824,94784,0.03174232691526413
1684881593.7017515,95057,0.03675597906112671
1684881629.0445254,95321,0.02777600660920143
1684881633.0030606,95377,0.029080800712108612
1684881656.3543656,95480,0.02210567705333233
1684881746.900248,96301,0.038680799305438995
1684881779.6703293,96535,0.028449997305870056
1684881784.287571,96600,0.030035831034183502
1684881860.9844253,97226,0.018779106438159943
1684881933.6921973,97796,0.03470408916473389
1684881963.3686073,97986,0.02292540669441223
1684881979.31578,98212,0.01834004744887352
1684882014.9300196,98474,0.04972727224230766
1684882088.7351675,99055,0.004951610695570707
1684882136.7122664,99506,0.0676858201622963
1684882160.586299,99614,0.03397030755877495
1684882195.8664718,99884,0.01793326437473297
1684882278.2735677,100589,0.05157727003097534
1684882313.5373745,100858,0.04357120394706726
1684882317.6764932,100917,0.01805468648672104
1684882323.308466,100997,0.02156411111354828
1684882328.5732682,101072,0.03680819645524025
1684882363.3877165,101335,0.025828376412391663
1684882391.1956985,101499,0.03716091811656952
1684882437.3479438,101923,0.012312143109738827
1684882438.7596703,101943,0.040556445717811584
1684882539.8812761,102685,0.03518415987491608
1684882553.662469,102880,0.0240839384496212
1684882555.8527834,102911,0.04874568432569504
1684882559.7462654,102966,0.011320047080516815
1684882578.4699702,103001,0.02578785829246044
1684882579.1769419,103011,0.03186114504933357
1684882630.967055,103517,0.03497939556837082
1684882693.731178,103947,0.018856821581721306
1684882733.232752,104276,0.021249329671263695
1684882737.3386867,104334,0.03799029067158699
1684882809.6090136,104896,0.028660058975219727
1684882811.5914884,104924,0.011594745330512524
1684882823.4799306,105093,0.024287967011332512
1684882863.685731,105434,0.01711573265492916
1684882892.379578,105610,0.028386851772665977
1684882903.988148,105774,0.015098502859473228
1684882904.9785001,105788,0.03177771344780922
1684882967.142774,106210,0.02348056249320507
1684882971.2077634,106267,0.04639320820569992
1684882979.9536448,106390,0.0412280336022377
1684883008.7830925,106566,0.011256314814090729
1684883015.8627117,106666,0.05361829325556755
1684883163.048361,107837,0.035355664789676666
1684883248.5347424,108586,0.036415353417396545
1684883343.8889656,109242,0.015566594898700714
1684883343.9614127,109243,0.027705945074558258
1684883348.1364555,109301,0.03251173719763756
1684883402.344792,109822,0.011999338865280151
1684883463.4744792,110224,0.032650433480739594
1684883477.1904216,110418,0.06616130471229553
1684883509.3771389,110641,0.05290057510137558
1684883580.7803788,111194,0.060883134603500366
1684883589.8995297,111323,0.011382868513464928
1684883632.6825755,111698,0.0180823914706707
1684883664.06384,111915,0.05754347890615463
1684883768.4204679,112703,0.030938295647501945
1684883782.436346,112902,0.0622180812060833
1684883844.6847012,113322,0.02791067585349083
1684883863.591839,113589,0.02105601876974106
1684883890.5332491,113741,0.02764322981238365
1684883923.7412474,113980,0.03519686684012413
1684883962.2355046,114292,0.013563858345150948
1684884051.3926482,115096,0.03869165852665901
1684884112.7219553,115506,0.05191588029265404
1684884113.5700023,115518,0.019605696201324463
1684884155.4222221,115878,0.029152393341064453
1684884166.8327723,116039,0.05133545398712158
1684884244.117027,116673,0.08185206353664398
1684884246.7935767,116711,0.04466436430811882
1684884268.0384495,116783,0.01913672685623169
1684884286.6485107,117047,0.07184429466724396
1684884310.5518546,117155,0.02554016187787056
1684884360.7272248,117635,0.018323903903365135
1684884390.4691036,117825,0.012830885127186775
1684884398.6629734,117941,0.01893553137779236
1684884432.7289279,118190,0.029175197705626488
1684884498.240228,118651,0.02616424858570099
1684884539.008654,118998,0.04316609352827072
1684884576.7869854,119302,0.031862497329711914
1684884657.306659,119979,0.011202267371118069
1684884807.9552834,121192,0.024677691981196404
1684884808.0262938,121193,0.014076530933380127
1684884817.8708065,121332,0.010541300289332867
1684884819.9938269,121362,0.03577982634305954
1684884822.892929,121403,0.021537570282816887
1684884885.7260375,121835,0.03391199931502342
1684884928.3174765,122205,0.022016406059265137
1684884973.9121041,122622,0.037169165909290314
1684884974.761358,122634,0.021307364106178284
1684885037.7233372,123068,0.048071205615997314
1684885093.9764562,123633,0.018693000078201294
1684885112.5543265,123666,0.0224679596722126
1684885166.4654584,124197,0.04362538084387779
1684885238.8600283,124760,0.028271367773413658
1684885308.8672986,125290,0.03010031208395958
1684885582.230528,127542,0.01862100511789322
1684885589.1892738,127637,0.03313570097088814
1684885623.036858,127878,0.0339166596531868
1684885656.525243,128112,0.01860080659389496
1684885670.3502586,128304,0.05994468554854393
1684885694.3474753,128408,0.02285488322377205
1684885780.8099897,129146,0.007724250666797161
1684885810.1026046,129318,0.01901736669242382
1684885816.6355553,129406,0.03006811998784542
1684885823.7838297,129502,0.02565409056842327
1684885826.971135,129545,0.03239339590072632
1684885889.6505775,129925,0.026954522356390953
1684885900.1566377,130071,0.0472855381667614
1684886107.8580222,131680,0.059358999133110046
1684886111.9869301,131734,0.03512842208147049
1684886141.0298085,131876,0.0288035087287426
1684886237.6373656,132676,0.05569611117243767
1684886273.6314044,132916,0.014200948178768158
1684886322.181092,133318,0.017155354842543602
1684886399.5279043,133860,0.015262478962540627
1684886428.3694417,134007,0.041637539863586426
1684886473.8693042,134376,0.015949126332998276
1684886474.8090441,134389,0.00916500948369503
1684886481.027293,134474,0.03016652725636959
1684886529.3015022,134877,0.023005183786153793
1684886554.5333421,134983,0.041533902287483215
1684886637.1152315,135615,0.017400793731212616
1684886674.2341638,135872,0.05668545886874199
1684886716.623678,136209,0.02521594986319542
1684886727.7554147,136358,0.06554526835680008
1684886770.0453198,136673,0.01953008770942688
1684886770.4293284,136678,0.0253453329205513
1684886814.1978126,137023,0.026789924129843712
1684886816.5323653,137055,0.021523458883166313
1684886888.2028406,137565,0.023614350706338882
1684886897.8469288,137687,0.04373365640640259
1684886938.442778,137966,0.03805313631892204
1684887069.2787066,138939,0.012598572298884392
1684887111.2367861,139258,0.014744634740054607
1684887139.7548385,139403,0.02883557602763176
1684887143.223915,139449,0.020263418555259705
1684887218.4791794,139975,0.021399682387709618
1684887221.4847374,140015,0.03001388907432556
1684887223.7281995,140045,0.03447277098894119
1684887224.468875,140055,0.04641882702708244
1684887230.0659716,140131,0.0449686199426651
1684887232.557346,140165,0.04724312946200371
1684887313.4341445,140750,0.02672492526471615
1684887350.9582946,140989,0.039464738219976425
1684887385.931043,141222,0.03589767962694168
1684887471.4277804,141853,0.01625046879053116
1684887474.2414534,141889,0.030829330906271935
1684887516.2553074,142196,0.03063776157796383
1684887516.3308394,142197,0.035744331777095795
1684887596.584262,142751,0.043460339307785034
1684887607.6060529,142892,0.023237964138388634
1684887649.0150776,143186,0.01705135963857174
1684887660.8963585,143342,0.028367046266794205
1684887730.734384,143792,0.03247174620628357
1684887740.3473377,143918,0.03710446506738663
1684887782.419219,144226,0.029755933210253716
1684887786.8363771,144285,0.03449186310172081
1684887813.7110014,144404,0.05137524753808975
1684887981.8987472,145711,0.03655815124511719
1684887987.9189022,145791,0.023157622665166855
1684888064.6860602,146312,0.03440479561686516
1684888111.6939888,146696,0.026932328939437866
1684888225.6922827,147491,0.03175630420446396
1684888313.511672,148189,0.01760389283299446
1684888321.063767,148288,0.04282393306493759
1684888349.3159173,148424,0.024150054901838303
1684888358.4368558,148546,0.018957771360874176
1684888362.7745876,148604,0.007159355096518993
1684888367.9562101,148673,0.02182144485414028
1684888386.2086127,148677,0.03862792253494263
1684888479.6511211,149442,0.019259467720985413
1684888517.3917725,149683,0.027224939316511154
1684888533.127165,149886,0.02966204285621643
1684888560.6998203,150006,0.03232031315565109
1684888652.852326,150758,0.04187758266925812
1684888660.742254,150863,0.03292705863714218
1684888692.0022955,151042,0.026064466685056686
1684888693.073772,151056,0.028802579268813133
1684888695.7870677,151092,0.022569073364138603
1684888698.8568814,151133,0.018494511023163795
1684888723.7610564,151227,0.03290773183107376
1684888727.4425359,151276,0.028470363467931747
1684888765.3891685,151543,0.022431200370192528
1684888892.9511902,152523,0.03184317797422409
1684888929.0942304,152766,0.020565640181303024
1684889025.3860493,153556,0.037097446620464325
1684889030.6159008,153623,0.01764913648366928
1684889053.688815,153684,0.02743072435259819
1684889174.1844819,154664,0.02181570790708065
1684889228.3054216,155189,0.02227039262652397
1684889289.983605,155584,0.04012999311089516
1684889299.7109165,155720,0.05059848725795746
1684889300.7794213,155735,0.06200335547327995
1684889416.700744,156652,0.01282440684735775
1684889460.8257396,157045,0.01988661289215088
1684889462.1820252,157064,0.053764671087265015
1684889483.186651,157130,0.042659513652324677
1684889494.5619316,157291,0.035527728497982025
1684889500.990368,157382,0.03192499279975891
1684889504.391524,157430,0.009373906999826431
1684889534.1498404,157623,0.02164747193455696
1684889572.347084,157927,0.03626149520277977
1684889729.2269828,159143,0.04102785140275955
1684889764.9068685,159408,0.050516240298748016
1684889773.0512366,159522,0.023061703890562057
1684889808.153106,159779,0.038719866424798965
1684889855.1348865,160202,0.02906040847301483
1684889858.7382956,160252,0.021756557747721672
1684889887.6408525,160424,0.02176637202501297
1684889890.2935007,160461,0.04181209206581116
1684889924.577394,160708,0.012778319418430328
1684889973.5376637,161159,0.023369789123535156
1684889975.5118058,161187,0.035102423280477524
1684890004.253997,161364,0.016434429213404655
1684890078.0372806,161950,0.030485104769468307
1684890107.6741846,162142,0.025820467621088028
1684890112.173981,162206,0.0364714041352272
1684890155.088215,162583,0.0420236811041832
1684890185.9122355,162789,0.025091204792261124
1684890238.058856,163296,0.03574765846133232
1684890399.096138,164622,0.033859770745038986
1684890432.6041675,164859,0.06678640842437744
1684890509.2622232,165463,0.08028745651245117
1684890535.7904658,165597,0.01390418317168951
1684890550.304976,165800,0.019892925396561623
1684890619.3946235,166298,0.028776079416275024
1684890621.0259078,166321,0.02053888887166977
1684890634.6553652,166513,0.028787046670913696
1684890692.6084728,166870,0.06826592981815338
1684890698.0555997,166947,0.022600539028644562
1684890734.3936098,167234,0.021834414452314377
1684890745.8525004,167396,0.018948376178741455
1684890779.6341026,167644,0.009349200874567032
1684890823.7223918,168037,0.02252483367919922
1684890849.8822417,168180,0.014751754701137543
1684890864.67136,168389,0.05009055882692337
1684890920.7514758,168720,0.05866589397192001
1684890931.8032246,168877,0.03405469283461571
1684890979.4160202,169323,0.02461123839020729
1684891011.8908591,169554,0.04368481785058975
1684891050.7007387,169873,0.02459821105003357
1684891073.2543364,169963,0.03041193261742592
1684891089.1870704,170188,0.032831624150276184
1684891127.3332665,170495,0.02160538360476494
1684891226.779437,171212,0.015998167917132378
1684891271.7269545,171620,0.020615655928850174
1684891274.4846907,171659,0.034970711916685104
1684891275.1934285,171669,0.029168013483285904
1684891347.4268768,172231,0.012545685283839703
1684891360.5009766,172416,0.06244540214538574
1684891432.3994715,172972,0.015115379355847836
1684891457.0998726,173093,0.03662768006324768
1684891462.808323,173174,0.03943057358264923
1684891471.3578181,173295,0.047539692372083664
1684891505.9153755,173556,0.024538613855838776
1684891535.5120695,173745,0.00740097975358367
1684891615.2997146,174414,0.024269774556159973
1684891631.832497,174647,0.053813450038433075
1684891701.2631614,175170,0.04243661090731621
1684891708.5521572,175273,0.03985972702503204
1684891814.1335256,176081,0.02636483684182167
1684891844.6605482,176283,0.02178969793021679
1684891882.3084562,176583,0.03935614973306656
1684891933.8200269,177085,0.05179939791560173
1684892008.5370812,177685,0.042464278638362885
1684892015.0464747,177777,0.02987304888665676
1684892076.580975,178192,0.014146457426249981
1684892126.0208585,178661,0.010610267519950867
1684892128.8520823,178701,0.014696834608912468
1684892196.282426,179196,0.01413852907717228
1684892283.3356464,179966,0.01582496613264084
1684892340.4157422,180315,0.020584767684340477
1684892425.02151,181049,0.02235044538974762
1684892425.3028352,181053,0.03642663359642029
1684892429.2088451,181108,0.028739534318447113
1684892470.4636202,181463,0.05218789726495743
1684892498.9244275,181636,0.024364318698644638
1684892547.0331118,182087,0.024179359897971153
1684892609.0996068,182502,0.023489652201533318
1684892648.7299788,182835,0.025986328721046448
1684892652.5463982,182889,0.006177283823490143
1684892656.4339075,182944,0.044697582721710205
1684892656.789334,182949,0.042019642889499664
1684892692.476641,183224,0.011880818754434586
1684892695.813536,183271,0.030817847698926926
1684892695.9559262,183273,0.01298512052744627
1684892727.250726,183486,0.022426791489124298
1684892735.1313727,183598,0.04793509468436241
1684892807.041354,184149,0.021190855652093887
1684892882.6745238,184745,0.02230830118060112
1684892923.151674,185058,0.01486084796488285
1684892998.615338,185615,0.016581496223807335
1684893043.4885101,186005,0.03039630874991417
1684893059.7807343,186232,0.027539242058992386
1684893077.4560633,186245,0.04670853912830353
1684893098.5802474,186537,0.027164727449417114
1684893127.2306602,186688,0.021864399313926697
1684893129.360503,186716,0.02042267844080925
1684893161.943407,186925,0.026069825515151024
1684893173.8521867,187090,0.08770304918289185
1684893177.528308,187140,0.014167907647788525
1684893247.0358982,187600,0.023799389600753784
1684893252.8149087,187674,0.025454653427004814
1684893293.1252992,187943,0.028615351766347885
1684893296.7360592,187989,0.03828217089176178
1684893462.5140429,189231,0.02531791850924492
1684893464.0629346,189252,0.04704840108752251
1684893464.5738356,189259,0.03773709759116173
1684893469.3817065,189322,0.03225645050406456
1684893545.485144,189724,0.009225328452885151
1684893563.0062363,189933,0.031207464635372162
1684893659.3158767,190338,0.05898211523890495
1684893669.0879602,190442,0.014370138756930828
1684893989.9154415,192215,0.028975721448659897
1684894159.117721,193333,0.02108406275510788
1684894214.8193827,193732,0.046811383217573166
1684894350.950951,194621,0.028344741091132164
1684894446.823891,195297,0.04199042171239853
1684894477.861749,195400,0.03451181575655937
1684894494.8033085,195619,0.014215193688869476
1684894634.2245295,196496,0.03134199231863022
1684894679.4703305,196726,0.03438899293541908
1684894683.3943267,196776,0.0386994406580925
1684894733.8026412,197128,0.03255229443311691
1684894907.780913,198201,0.03054346702992916
1684894924.0006986,198410,0.032763462513685226
1684894999.610041,198851,0.015004794113337994
1684894999.9139051,198855,0.03150796890258789
1684895054.9278688,199259,0.025390729308128357
1684895057.1205652,199287,0.039918601512908936
1684895110.1480803,199662,0.027481626719236374
1684895110.3778808,199665,0.04393572360277176
1684895199.7721612,200211,0.03485529497265816
1684895204.0171707,200266,0.02089940570294857
1684895384.5704644,201401,0.017902139574289322
1684895436.3243444,201785,0.017587898299098015
1684895468.736147,201920,0.016739748418331146
1684895524.7052212,202343,0.016272898763418198
1684895534.1212218,202462,0.022170988842844963
1684895576.3378282,202713,0.06089438125491142
1684895618.0793297,202969,0.023724792525172234
1684895658.5809278,203231,0.03094632737338543
1684895788.6625693,204130,0.031545523554086685
1684895875.5128243,204753,0.037012748420238495
1684895887.744541,204912,0.022994723170995712
1684895968.0451157,205432,0.03239912539720535
1684896059.2573931,206110,0.0197211392223835
1684896192.3658433,207050,0.0430535189807415
1684896275.1337209,207609,0.02454175055027008
1684896290.4415958,207811,0.01803552359342575
1684896370.0513434,208335,0.015018416568636894
1684896376.6000495,208423,0.020248660817742348
1684896377.5717185,208436,0.015167857520282269
1684896422.0463564,208748,0.009176431223750114
1684896457.5649183,208934,0.030819568783044815
1684896532.6616015,209412,0.03918901085853577
1684896597.076402,209977,0.06325823068618774
1684896597.9156675,209988,0.012191619724035263
1684896633.4055617,210191,0.022898783907294273
1684896643.3919854,210307,0.016474731266498566
1684896775.9397993,211241,0.062009524554014206
1684896850.4720962,211696,0.01615002378821373
1684897037.7087815,213099,0.00995282270014286
1684897063.0458844,213176,0.015881618484854698
1684897156.4695637,213867,0.053627222776412964
1684897172.6921551,214085,0.02333969622850418
1684897195.0844333,214120,0.04308989644050598
1684897252.5668843,214610,0.041981689631938934
1684897257.1692805,214672,0.02127835527062416
1684897280.6257155,214727,0.018162932246923447
