Wall time,Step,Value
1684863794.364205,0,1.9422171115875244
1684863805.0315669,100,0.7554401755332947
1684863820.247658,200,0.7863271236419678
1684863830.6001778,300,0.9373764395713806
1684863844.8946536,400,1.0710728168487549
1684863854.5674803,500,1.0476927757263184
1684863869.1461337,600,0.8138359785079956
1684863879.9397864,700,0.9798755645751953
1684863893.5365195,800,0.8508856296539307
1684863904.1796696,900,0.8871129751205444
1684863918.889749,1000,0.878098726272583
1684863929.5807073,1100,0.925876796245575
1684863943.2113495,1200,0.9507923126220703
1684863953.1682045,1300,0.780011773109436
1684863966.7043724,1400,1.2686991691589355
1684863976.4988503,1500,0.979630172252655
1684863990.1390638,1600,1.9817991256713867
1684864000.1439044,1700,1.028747797012329
1684864013.7028801,1800,1.4426430463790894
1684864023.339759,1900,0.9673312306404114
1684864036.914777,2000,1.0569977760314941
1684864046.7211418,2100,0.9698693752288818
1684864060.2713172,2200,1.0216056108474731
1684864069.9141774,2300,0.8999261260032654
1684864083.2477958,2400,1.1583107709884644
1684864093.1127195,2500,0.9037641286849976
1684864106.9818752,2600,0.9391670823097229
1684864117.3295386,2700,0.9812039732933044
1684864131.6133125,2800,1.342469573020935
1684864142.0863469,2900,0.9340073466300964
1684864156.0945752,3000,1.0535825490951538
1684864165.8735752,3100,0.9404572248458862
1684864179.7454371,3200,1.1070462465286255
1684864189.4804509,3300,1.0700855255126953
1684864203.2070599,3400,1.220414638519287
1684864213.0669696,3500,1.0938581228256226
1684864226.5496612,3600,1.056917428970337
1684864236.2668839,3700,1.1127617359161377
1684864250.1812289,3800,1.8664014339447021
1684864260.4412277,3900,1.0911281108856201
1684864274.447157,4000,1.094245195388794
1684864285.043537,4100,1.0472650527954102
1684864299.009312,4200,1.331467866897583
1684864309.2498531,4300,1.0833823680877686
1684864323.7230093,4400,1.2011005878448486
1684864334.1899724,4500,0.9833037257194519
1684864347.6757836,4600,1.2947888374328613
1684864357.4120138,4700,1.1460297107696533
1684864370.7228196,4800,1.1532952785491943
1684864380.407863,4900,1.1796746253967285
1684864394.4152646,5000,5.170772075653076
1684864404.227306,5100,0.9693630933761597
1684864418.5010512,5200,1.1215249300003052
1684864428.7740495,5300,0.8964471817016602
1684864441.99743,5400,1.4003057479858398
1684864451.5677435,5500,0.965575098991394
1684864464.8803265,5600,0.9817757606506348
1684864474.5786765,5700,0.8949117660522461
1684864488.1696017,5800,1.001689076423645
1684864497.7479062,5900,0.9131127595901489
1684864511.0662377,6000,3.094125509262085
1684864520.7215629,6100,0.9027950763702393
1684864534.0198128,6200,0.8639512658119202
1684864543.9504426,6300,0.9519177675247192
1684864557.260374,6400,1.007440209388733
1684864566.9343984,6500,0.9988908767700195
1684864580.307204,6600,1.0733336210250854
1684864589.9345806,6700,0.9680840969085693
1684864603.4444618,6800,1.0938963890075684
1684864613.1423395,6900,0.9335576891899109
1684864626.8916426,7000,1.5824130773544312
1684864637.1578174,7100,0.9431171417236328
1684864650.637462,7200,1.0505282878875732
1684864660.934009,7300,0.8997607827186584
1684864674.5911288,7400,1.2180827856063843
1684864684.3181648,7500,0.9373912811279297
1684864698.1963947,7600,1.0913556814193726
1684864708.6943016,7700,0.8899863958358765
1684864722.939189,7800,1.385840892791748
1684864733.09312,7900,0.9817032814025879
1684864747.0249274,8000,0.9928286075592041
1684864757.287667,8100,0.8809565305709839
1684864771.7549975,8200,0.9858958125114441
1684864781.8826668,8300,0.9124033451080322
1684864795.8382373,8400,1.8508851528167725
1684864805.890934,8500,0.9100797176361084
1684864820.0047672,8600,1.0690433979034424
1684864830.073603,8700,0.9770159125328064
1684864844.0340211,8800,1.000699520111084
1684864854.2594693,8900,0.8469149470329285
1684864868.1791346,9000,2.186544418334961
1684864878.2647705,9100,0.8745133280754089
1684864892.2418525,9200,1.3360230922698975
1684864902.4508367,9300,0.7730530500411987
1684864916.42047,9400,1.0233032703399658
1684864926.6293135,9500,0.827064037322998
1684864940.6080172,9600,0.902580738067627
1684864950.8271303,9700,0.8158547878265381
1684864964.6762748,9800,0.9320976138114929
1684864974.7876828,9900,0.8404912948608398
1684864988.7066731,10000,0.9376599192619324
1684864998.8115606,10100,0.9187226295471191
1684865012.921339,10200,1.3749116659164429
1684865023.192166,10300,0.8505412340164185
1684865037.5259738,10400,0.8163745403289795
1684865047.5975559,10500,0.7737671136856079
1684865061.8024914,10600,0.8606106638908386
1684865072.8129206,10700,0.8091349601745605
1684865087.0478518,10800,0.8258939385414124
1684865097.3925602,10900,0.7873046398162842
1684865111.8282886,11000,1.2613908052444458
1684865122.1841745,11100,0.7580889463424683
1684865136.534834,11200,0.9005029201507568
1684865146.766178,11300,0.7729708552360535
1684865160.7185574,11400,0.8723129034042358
1684865170.7575424,11500,0.8197178840637207
1684865185.2130733,11600,0.8333039283752441
1684865195.7483525,11700,0.7492361068725586
1684865210.0984151,11800,0.9846009016036987
1684865220.3356848,11900,0.7834168672561646
1684865234.2122211,12000,1.0136964321136475
1684865244.3485696,12100,0.7788808345794678
1684865258.434571,12200,0.7644699811935425
1684865268.6928165,12300,0.7470937967300415
1684865282.5825589,12400,1.2441463470458984
1684865292.7274282,12500,0.7418711185455322
1684865306.9191828,12600,0.8295994997024536
1684865317.5250218,12700,0.7511653900146484
1684865331.8838735,12800,0.8351059556007385
1684865342.1179233,12900,0.7581990361213684
1684865355.7253103,13000,0.9107431173324585
1684865365.4581602,13100,0.7319631576538086
1684865378.828599,13200,2.5560762882232666
1684865388.4515474,13300,0.7834887504577637
1684865401.299819,13400,0.7707479596138
1684865411.0436609,13500,0.8059667944908142
1684865424.446351,13600,0.7458108067512512
1684865433.8679843,13700,0.7341811656951904
1684865447.0845063,13800,0.7882117033004761
1684865456.8737762,13900,0.7608152627944946
1684865470.8010898,14000,0.7420319318771362
1684865480.8460703,14100,0.7474911212921143
1684865494.766269,14200,0.848427414894104
1684865504.6109982,14300,0.7856911420822144
1684865518.1370113,14400,0.9482355713844299
1684865527.8331864,14500,0.7230948805809021
1684865541.4998398,14600,1.4751414060592651
1684865551.2153478,14700,0.7237402200698853
1684865564.6857367,14800,0.7433485984802246
1684865574.38417,14900,0.7216646075248718
1684865587.6310022,15000,0.8220904469490051
1684865597.6037934,15100,0.7440492510795593
1684865610.8620799,15200,0.7770493030548096
1684865620.5965626,15300,0.7144147157669067
1684865633.6397557,15400,1.5286970138549805
1684865643.1524317,15500,0.7490038871765137
1684865656.3507469,15600,0.7546225786209106
1684865665.9411855,15700,0.784161388874054
1684865678.9743752,15800,0.727466344833374
1684865688.5340943,15900,0.7053028345108032
1684865702.303798,16000,2.0960474014282227
1684865712.3723705,16100,0.7268602848052979
1684865726.8748574,16200,1.382807731628418
1684865737.5358043,16300,0.7155616283416748
1684865752.700738,16400,0.8356178402900696
1684865763.137342,16500,0.7084953188896179
1684865777.496655,16600,0.7067028284072876
1684865787.9351687,16700,0.7036192417144775
1684865802.8256726,16800,0.8933156728744507
1684865813.295904,16900,0.7255915403366089
1684865827.2898705,17000,1.0375008583068848
1684865837.3552241,17100,0.7220568060874939
1684865851.195804,17200,1.099926233291626
1684865861.3312593,17300,0.7436861395835876
1684865875.3860464,17400,0.7898054122924805
1684865885.7518098,17500,0.7468461990356445
1684865899.9898217,17600,0.7283867597579956
1684865910.1221054,17700,0.7406336069107056
1684865924.2083166,17800,1.2516028881072998
1684865934.3100913,17900,0.8823632001876831
1684865948.4071932,18000,0.7454313039779663
1684865958.5120285,18100,0.7220083475112915
1684865972.710596,18200,0.7217690348625183
1684865983.045873,18300,0.7059293985366821
1684865998.0119653,18400,1.244650959968567
1684866008.689648,18500,0.71324622631073
1684866023.0967865,18600,0.7412185668945312
1684866033.8433414,18700,0.7177032232284546
1684866048.0141382,18800,0.707373321056366
1684866058.0684118,18900,0.6945703029632568
1684866072.3647566,19000,1.9232361316680908
1684866083.4648206,19100,0.7260894775390625
1684866098.3971376,19200,0.8105907440185547
1684866108.6515667,19300,0.6992314457893372
1684866122.8798301,19400,0.7137316465377808
1684866133.2277725,19500,0.7035276889801025
1684866147.666823,19600,0.992233395576477
1684866158.044656,19700,0.7008767127990723
1684866172.2083218,19800,0.755122184753418
1684866182.3975441,19900,0.7176555395126343
1684866196.3895147,20000,2.2774932384490967
1684866206.6371076,20100,0.7366278171539307
1684866221.2213497,20200,0.7107388973236084
1684866231.587383,20300,0.7152047157287598
1684866245.7806685,20400,0.7258404493331909
1684866255.8144507,20500,0.7099374532699585
1684866269.9616928,20600,0.7472257614135742
1684866280.0079176,20700,0.7303356528282166
1684866293.9091864,20800,0.7996549010276794
1684866303.98477,20900,0.6930463314056396
1684866317.9602933,21000,0.6987454295158386
1684866328.1915255,21100,0.8840569257736206
1684866342.6213245,21200,0.9890167713165283
1684866353.3849936,21300,0.6967296004295349
1684866368.3860102,21400,0.703360915184021
1684866379.316283,21500,0.6981616020202637
1684866393.593642,21600,0.7632095813751221
1684866404.5759451,21700,0.6941920518875122
1684866419.959349,21800,0.7063883543014526
1684866430.7621071,21900,0.6960877776145935
1684866445.518272,22000,0.7571069002151489
1684866456.1218355,22100,0.6954512596130371
1684866470.4732888,22200,0.7049545049667358
1684866480.9345918,22300,0.696868360042572
1684866495.0140705,22400,0.792386531829834
1684866505.497782,22500,0.6919546127319336
1684866518.9904993,22600,0.7055323123931885
1684866529.0814762,22700,0.6867928504943848
1684866542.5716918,22800,0.7055057883262634
1684866552.4973693,22900,0.6895897388458252
1684866565.8561978,23000,0.6983944177627563
1684866575.659749,23100,0.6974506378173828
1684866589.4719224,23200,0.7017280459403992
1684866599.2872434,23300,0.6910697817802429
1684866612.931894,23400,0.9488552808761597
1684866622.8354626,23500,0.6834915280342102
1684866636.4464657,23600,0.7960146069526672
1684866646.2762282,23700,0.7063039541244507
1684866659.6495957,23800,0.8160081505775452
1684866669.4705026,23900,1.3621344566345215
1684866682.7342083,24000,0.7075352668762207
1684866692.4362361,24100,0.7053042650222778
1684866705.907095,24200,0.768006443977356
1684866715.851138,24300,0.7261521816253662
1684866729.2674556,24400,1.0822737216949463
1684866739.0174515,24500,0.7014169692993164
1684866752.320037,24600,0.7321038246154785
1684866762.0208023,24700,0.6866741180419922
1684866775.263128,24800,0.7355055212974548
1684866785.0049496,24900,0.6896670460700989
1684866798.2498689,25000,0.7685321569442749
1684866807.9745746,25100,0.7031221389770508
1684866821.2913022,25200,0.7072434425354004
1684866830.9679573,25300,0.6885973215103149
1684866844.0724947,25400,0.7161911725997925
