Wall time,Step,Value
1684864940.6080172,9600,2.2286782264709473
1684864950.8261223,9700,2.190446376800537
1684864964.6762748,9800,2.1895971298217773
1684864974.7876828,9900,1.6822158098220825
1684864988.7056634,10000,1.0704610347747803
1684864998.810561,10100,2.1896915435791016
1684865012.921339,10200,1.3950170278549194
1684865023.1911612,10300,1.8273391723632812
1684865037.5259738,10400,2.234161615371704
1684865047.596543,10500,1.956627368927002
1684865061.8014913,10600,2.2001142501831055
1684865072.805195,10700,1.8368858098983765
1684865087.0478518,10800,2.0714669227600098
1684865097.3925602,10900,1.8342092037200928
1684865111.8272889,11000,2.571723461151123
1684865122.1841745,11100,1.7144479751586914
1684865136.5338922,11200,1.4246842861175537
1684865146.766178,11300,1.7313098907470703
1684865160.7185574,11400,1.8671252727508545
1684865170.7565494,11500,2.1253764629364014
1684865185.2130733,11600,2.1348462104797363
1684865195.7483525,11700,1.8610680103302002
1684865210.097415,11800,3.1144938468933105
1684865220.3356848,11900,1.6185320615768433
1684865234.2122211,12000,3.2482995986938477
1684865244.3485696,12100,1.918869972229004
1684865258.434571,12200,2.0311641693115234
1684865268.691814,12300,1.9964795112609863
1684865282.5825589,12400,3.2842071056365967
1684865292.7274282,12500,1.8808473348617554
1684865306.9181833,12600,2.4302470684051514
1684865317.5250218,12700,2.170640230178833
1684865331.8838735,12800,2.223660945892334
1684865342.1179233,12900,2.1062116622924805
1684865355.7253103,13000,1.1327850818634033
1684865365.45718,13100,1.9898526668548584
1684865378.828599,13200,5.105526447296143
1684865388.4515474,13300,1.8009978532791138
1684865401.298811,13400,1.9736976623535156
1684865411.0426657,13500,2.110142230987549
1684865424.446351,13600,2.1356542110443115
1684865433.8679843,13700,2.084228515625
1684865447.0835147,13800,1.8377695083618164
1684865456.8737762,13900,1.8232358694076538
1684865470.8000882,14000,2.3107762336730957
1684865480.8460703,14100,1.9470570087432861
1684865494.766269,14200,2.7444000244140625
1684865504.6109982,14300,1.5056848526000977
1684865518.1370113,14400,2.465099811553955
1684865527.8322234,14500,1.8389053344726562
1684865541.4998398,14600,3.9551162719726562
1684865551.2153478,14700,1.9707210063934326
1684865564.6847441,14800,2.0897057056427
1684865574.3831758,14900,2.0419845581054688
1684865587.6310022,15000,2.5104942321777344
1684865597.6037934,15100,1.752662181854248
1684865610.8610797,15200,2.58201265335083
1684865620.5965626,15300,2.1682159900665283
1684865633.6387548,15400,3.759537696838379
1684865643.1524317,15500,1.861976146697998
1684865656.349745,15600,2.0832855701446533
1684865665.9411855,15700,1.5738227367401123
1684865678.9733741,15800,1.8907890319824219
1684865688.5340943,15900,1.9741026163101196
1684865702.303798,16000,3.565016746520996
1684865712.3723705,16100,2.0976271629333496
1684865726.8748574,16200,3.690473794937134
1684865737.5358043,16300,2.2045419216156006
1684865752.6997485,16400,1.6438937187194824
1684865763.136337,16500,2.061922073364258
1684865777.496655,16600,2.245844602584839
1684865787.9351687,16700,2.308828353881836
1684865802.8246708,16800,3.0498194694519043
1684865813.2949045,16900,2.1714205741882324
1684865827.2898705,17000,3.305910110473633
1684865837.3542244,17100,2.3494653701782227
1684865851.1942992,17200,3.645188570022583
1684865861.3312593,17300,1.9215850830078125
1684865875.3860464,17400,2.5223236083984375
1684865885.7508082,17500,2.2101387977600098
1684865899.9898217,17600,2.3503470420837402
1684865910.121089,17700,1.677518606185913
1684865924.2083166,17800,4.346212387084961
1684865934.3090956,17900,1.8788096904754639
1684865948.4071932,18000,2.070526599884033
1684865958.5120285,18100,1.8386448621749878
1684865972.710596,18200,2.3789525032043457
1684865983.045873,18300,1.9998986721038818
1684865998.0119653,18400,3.8830745220184326
1684866008.689648,18500,2.060368299484253
1684866023.095786,18600,2.4275448322296143
1684866033.8433414,18700,1.7529170513153076
1684866048.0141382,18800,2.1126983165740967
1684866058.0674112,18900,2.2466728687286377
1684866072.3647566,19000,3.983574151992798
1684866083.4648206,19100,2.10090970993042
1684866098.3971376,19200,2.5647668838500977
1684866108.6515667,19300,2.148026943206787
1684866122.8788426,19400,2.001784324645996
1684866133.2268198,19500,2.1305911540985107
1684866147.666823,19600,3.175405502319336
1684866158.0435467,19700,2.058701992034912
1684866172.2073214,19800,2.557415008544922
1684866182.396539,19900,2.0014967918395996
1684866196.388469,20000,4.778404235839844
1684866206.6355147,20100,2.028959035873413
1684866221.2203574,20200,2.2010276317596436
1684866231.5863829,20300,2.1771562099456787
1684866245.7806685,20400,2.275257110595703
1684866255.8144507,20500,1.9070320129394531
1684866269.9607124,20600,1.8765747547149658
1684866280.0079176,20700,2.233351230621338
1684866293.9091864,20800,2.7196030616760254
1684866303.98477,20900,2.1341986656188965
1684866317.959293,21000,2.1256797313690186
1684866328.1915255,21100,2.038689613342285
1684866342.6213245,21200,2.5209708213806152
1684866353.3849936,21300,2.1249027252197266
1684866368.3860102,21400,2.3053994178771973
1684866379.31529,21500,2.021860122680664
1684866393.593642,21600,2.568380355834961
1684866404.5759451,21700,2.0385501384735107
1684866419.959349,21800,2.2841238975524902
1684866430.7621071,21900,2.1388182640075684
1684866445.5172584,22000,2.5597786903381348
1684866456.1218355,22100,2.294473648071289
1684866470.4722888,22200,2.0720815658569336
1684866480.9335954,22300,2.2501039505004883
1684866495.0140705,22400,2.3012447357177734
1684866505.497782,22500,2.056554079055786
1684866518.9904993,22600,2.168292760848999
1684866529.0814762,22700,2.180539131164551
1684866542.5706916,22800,2.1539530754089355
1684866552.4973693,22900,2.1320276260375977
1684866565.8561978,23000,2.007568120956421
1684866575.6587493,23100,2.098574161529541
1684866589.4719224,23200,2.2639245986938477
1684866599.2872434,23300,2.2763476371765137
1684866612.9308853,23400,2.998795509338379
1684866622.8354626,23500,2.2707271575927734
1684866636.4464657,23600,1.7755169868469238
1684866646.2762282,23700,2.1113643646240234
1684866659.6495957,23800,2.716683864593506
1684866669.4705026,23900,1.5163629055023193
1684866682.7342083,24000,2.229074001312256
1684866692.4362361,24100,2.1411166191101074
1684866705.9060926,24200,2.226452350616455
1684866715.851138,24300,1.9972842931747437
1684866729.2674556,24400,3.108116626739502
1684866739.0174515,24500,2.1839241981506348
1684866752.3190372,24600,2.465343475341797
1684866762.0208023,24700,2.175297260284424
1684866775.263128,24800,1.8660402297973633
1684866785.0049496,24900,2.415883779525757
1684866798.248775,25000,2.59145188331604
1684866807.9745746,25100,2.1604490280151367
1684866821.2913022,25200,1.8170900344848633
1684866830.9679573,25300,2.3200342655181885
1684866844.0724947,25400,1.8592569828033447
1684866853.7518878,25500,0.6622538566589355
1684866866.8791413,25600,2.7252190113067627
1684866876.5591369,25700,2.0810108184814453
1684866889.9959378,25800,2.075806140899658
1684866900.081696,25900,2.124082565307617
1684866913.5355875,26000,2.5129170417785645
1684866923.1460168,26100,2.2704668045043945
1684866936.5006306,26200,2.321901798248291
1684866946.118528,26300,1.9156829118728638
1684866959.0164907,26400,2.3068835735321045
1684866968.5209434,26500,2.106940507888794
1684866981.7145257,26600,2.74044132232666
1684866991.1534524,26700,2.1922078132629395
1684867004.1373277,26800,3.1126036643981934
1684867013.895616,26900,1.884291410446167
1684867026.961402,27000,2.3703720569610596
1684867036.4901166,27100,2.125723123550415
1684867049.5709717,27200,2.4625179767608643
1684867058.9376168,27300,2.2276391983032227
1684867071.8155193,27400,2.4427361488342285
1684867081.1257615,27500,2.1212992668151855
1684867094.071784,27600,2.0588057041168213
1684867103.50643,27700,2.1493473052978516
1684867116.449056,27800,2.4513707160949707
1684867125.7084355,27900,2.0109212398529053
1684867138.613365,28000,2.181286334991455
1684867147.9040723,28100,2.295396566390991
1684867160.6016166,28200,3.386018991470337
1684867170.2556581,28300,2.08642315864563
1684867183.1369739,28400,1.8753489255905151
1684867192.4855459,28500,2.121720314025879
1684867205.4692595,28600,2.6385374069213867
1684867215.642624,28700,2.1809732913970947
1684867228.9774456,28800,2.273341178894043
1684867238.6226017,28900,2.275202751159668
1684867251.9226806,29000,2.1311426162719727
1684867261.6425617,29100,2.3323779106140137
1684867274.9353135,29200,2.42461895942688
1684867284.6247,29300,2.087348461151123
1684867297.9659274,29400,2.879345178604126
1684867307.645038,29500,2.0199947357177734
1684867320.6501398,29600,1.388200044631958
1684867330.2208304,29700,1.858372688293457
1684867343.427382,29800,2.238349437713623
1684867353.188888,29900,2.2107629776000977
1684867366.464632,30000,2.8772106170654297
1684867376.2190974,30100,2.31552791595459
1684867389.451485,30200,3.0894646644592285
1684867399.00373,30300,2.355968475341797
1684867412.302928,30400,2.3851442337036133
1684867421.9981878,30500,1.9956506490707397
1684867435.0402913,30600,2.4739198684692383
1684867444.5877988,30700,2.05960750579834
1684867457.8703358,30800,2.3530359268188477
1684867467.5717776,30900,2.0355119705200195
1684867480.9039412,31000,2.1171445846557617
1684867490.9466038,31100,2.1090033054351807
1684867504.920033,31200,2.1143479347229004
1684867514.9748998,31300,2.2293434143066406
1684867528.603401,31400,2.196422576904297
1684867538.3641422,31500,2.0091781616210938
1684867551.6119187,31600,2.292494297027588
1684867561.3545482,31700,2.2574262619018555
1684867574.5898306,31800,2.0668158531188965
1684867584.3239846,31900,2.283379077911377
1684867597.6384873,32000,2.4489386081695557
1684867607.3431754,32100,1.9905729293823242
1684867620.6744893,32200,2.342109203338623
1684867630.3421984,32300,2.3789920806884766
1684867643.8495522,32400,3.730269432067871
1684867653.4907794,32500,2.1037063598632812
1684867666.7558668,32600,2.1123201847076416
1684867676.3235362,32700,2.1366820335388184
1684867689.625799,32800,2.5939629077911377
1684867699.3140233,32900,2.1464247703552246
1684867712.6374106,33000,2.2832727432250977
1684867722.3056467,33100,2.0961341857910156
1684867735.932821,33200,2.662782907485962
1684867745.902115,33300,2.027805805206299
1684867759.8106446,33400,2.489201068878174
1684867769.6961515,33500,2.240495443344116
1684867783.046855,33600,1.9840185642242432
1684867792.683951,33700,2.0802626609802246
1684867806.4089828,33800,2.1602585315704346
1684867815.869682,33900,2.0916295051574707
1684867829.513374,34000,2.131650447845459
1684867839.236319,34100,2.328914165496826
1684867852.9640791,34200,2.2544493675231934
1684867863.0630252,34300,2.234283685684204
1684867876.9606988,34400,2.6773829460144043
1684867887.0521955,34500,2.1059341430664062
1684867900.9437532,34600,2.407048225402832
1684867911.0241725,34700,2.1623854637145996
1684867924.888125,34800,2.3257856369018555
1684867935.0128562,34900,2.101227283477783
1684867948.8990963,35000,2.1754536628723145
1684867959.035715,35100,2.109771966934204
1684867972.9754143,35200,2.0751516819000244
1684867983.0222898,35300,2.0466909408569336
1684867996.8838055,35400,2.4626352787017822
1684868007.0218465,35500,2.0110793113708496
1684868020.940757,35600,2.156188488006592
1684868031.002817,35700,2.067567825317383
1684868044.823818,35800,2.609102725982666
1684868055.0096762,35900,2.1634364128112793
1684868069.0730312,36000,2.838472604751587
1684868079.1805696,36100,1.8671658039093018
1684868093.0496292,36200,2.4020183086395264
1684868103.1945617,36300,2.2402238845825195
1684868117.7235193,36400,4.524557113647461
1684868127.7749624,36500,2.1207590103149414
1684868141.7276547,36600,2.0275704860687256
1684868151.9759107,36700,2.1083569526672363
1684868165.2584643,36800,2.221558094024658
1684868174.939574,36900,1.9966392517089844
1684868188.4442787,37000,2.221205234527588
1684868198.543012,37100,2.0815539360046387
1684868211.8635561,37200,2.232560157775879
1684868221.5386868,37300,2.089141845703125
1684868234.8117917,37400,1.9734405279159546
1684868244.520629,37500,2.2036211490631104
1684868257.8236363,37600,2.298307180404663
1684868267.5105162,37700,2.123922348022461
1684868280.774001,37800,2.485572338104248
1684868290.4976852,37900,2.1240487098693848
1684868304.3545413,38000,2.1254119873046875
1684868314.5223782,38100,2.164245367050171
1684868328.3745432,38200,2.494908332824707
1684868338.5224051,38300,2.3574790954589844
1684868352.3722901,38400,2.1116943359375
1684868362.5182734,38500,2.3164188861846924
1684868376.4001718,38600,2.609419345855713
1684868386.4556835,38700,2.2137348651885986
1684868400.3058734,38800,2.5729238986968994
1684868410.4812143,38900,2.1850714683532715
1684868424.36465,39000,2.809030055999756
1684868434.4783576,39100,2.1128947734832764
1684868448.323852,39200,2.176853656768799
1684868458.481316,39300,2.116485118865967
1684868472.3756196,39400,2.120253562927246
1684868482.4564812,39500,2.1153101921081543
1684868496.3804936,39600,3.879934787750244
1684868506.442452,39700,2.318784236907959
1684868520.3016784,39800,2.4235012531280518
1684868530.4339206,39900,2.442084789276123
1684868544.7355175,40000,2.4667255878448486
1684868554.8427892,40100,2.2942862510681152
1684868569.2172651,40200,3.6934890747070312
1684868579.8609116,40300,2.064974784851074
1684868593.2685864,40400,3.124709129333496
1684868602.9804804,40500,2.237333297729492
1684868616.2559602,40600,2.9007492065429688
1684868625.985669,40700,2.1248345375061035
1684868639.2410927,40800,2.1009490489959717
1684868648.956308,40900,2.116797924041748
